state_alpha,fips5,year,crop,nassyield_kg_ha,nassyield_mt_ha,nassyield_bu_acre,short_desc,state_name
IN,18039,2005,corn_grain,8955.536,8.955536,142.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18039,2004,corn_grain,9747.95,9.747950000000001,155,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18039,2003,corn_grain,9483.812,9.483812,150.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18039,2002,corn_grain,7930.429,7.930429,126.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18039,2001,corn_grain,8924.091,8.924091,141.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18039,2000,corn_grain,8307.769,8.307769,132.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2017,corn_grain,12578,12.578,200,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2016,corn_grain,11112.662999999999,11.112663,176.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2015,corn_grain,8936.669,8.936669,142.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2014,corn_grain,11188.131000000001,11.188131000000002,177.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2013,corn_grain,11257.31,11.25731,179,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2012,corn_grain,7993.3189999999995,7.993319,127.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2011,corn_grain,9747.95,9.747950000000001,155,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2010,corn_grain,10678.722000000002,10.678722000000002,169.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2009,corn_grain,10062.4,10.0624,160,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2008,corn_grain,10628.41,10.62841,169,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2007,corn_grain,9804.551000000001,9.804551000000002,155.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2006,corn_grain,9326.587000000001,9.326587000000002,148.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2005,corn_grain,9993.221,9.993221,158.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2004,corn_grain,10030.955,10.030955,159.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2003,corn_grain,9100.182999999999,9.100183,144.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2002,corn_grain,7427.308999999999,7.427308999999999,118.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2001,corn_grain,9005.848,9.005848,143.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18049,2000,corn_grain,8527.884,8.527884,135.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2017,corn_grain,10773.057,10.773057000000001,171.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2016,corn_grain,10364.272,10.364272000000001,164.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2015,corn_grain,10747.901,10.747901,170.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2014,corn_grain,10911.415,10.911415000000002,173.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2013,corn_grain,11112.662999999999,11.112663,176.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2012,corn_grain,6540.56,6.54056,104,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2011,corn_grain,9559.28,9.559280000000001,152,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2010,corn_grain,10508.919,10.508919,167.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2009,corn_grain,10062.4,10.0624,160,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2008,corn_grain,8993.27,8.99327,143,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2007,corn_grain,9835.996000000001,9.835996000000002,156.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2006,corn_grain,10339.116,10.339116,164.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2005,corn_grain,9339.165,9.339165000000001,148.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2004,corn_grain,10251.07,10.25107,163,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2003,corn_grain,9729.082999999999,9.729083,154.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2002,corn_grain,7678.869,7.678869,122.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2001,corn_grain,9810.84,9.81084,156,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18085,2000,corn_grain,8093.942999999999,8.093943,128.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2017,corn_grain,11955.389,11.955389,190.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2016,corn_grain,10628.41,10.62841,169,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2015,corn_grain,9037.293,9.037293,143.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2014,corn_grain,11527.737000000001,11.527737000000002,183.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2013,corn_grain,10754.19,10.754190000000001,171,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2012,corn_grain,6150.642,6.150642,97.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2011,corn_grain,9930.331,9.930331,157.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2010,corn_grain,10332.827000000001,10.332827000000002,164.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2009,corn_grain,9747.95,9.747950000000001,155,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2008,corn_grain,9747.95,9.747950000000001,155,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2007,corn_grain,9747.95,9.747950000000001,155,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2006,corn_grain,10244.781,10.244781000000001,162.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2005,corn_grain,9427.211000000001,9.427211000000002,149.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2004,corn_grain,9823.418,9.823418,156.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2003,corn_grain,9056.16,9.05616,144,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2002,corn_grain,8244.878999999999,8.244879,131.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2001,corn_grain,9515.257000000001,9.515257000000002,151.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18099,2000,corn_grain,8276.324,8.276324,131.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2017,corn_grain,10760.479,10.760479,171.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2016,corn_grain,10515.207999999999,10.515208,167.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2015,corn_grain,8716.554,8.716554,138.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2014,corn_grain,11100.085000000001,11.100085000000002,176.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2013,corn_grain,10986.883,10.986883,174.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2012,corn_grain,7974.452,7.974452,126.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2011,corn_grain,8609.641,8.609641,136.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2010,corn_grain,9930.331,9.930331,157.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2009,corn_grain,10313.960000000001,10.313960000000002,164,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2008,corn_grain,10188.18,10.188180000000001,162,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2007,corn_grain,9697.637999999999,9.697638,154.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2006,corn_grain,10144.157000000001,10.144157000000002,161.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2005,corn_grain,10332.827000000001,10.332827000000002,164.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2004,corn_grain,10628.41,10.62841,169,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2003,corn_grain,9295.142000000002,9.295142000000002,147.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2002,corn_grain,7307.818,7.307818,116.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2001,corn_grain,9735.372000000001,9.735372000000002,154.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18103,2000,corn_grain,8659.953,8.659953,137.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2017,corn_grain,11194.42,11.194420000000001,178,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2016,corn_grain,9383.188,9.383188,149.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2015,corn_grain,9527.835000000001,9.527835000000001,151.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2014,corn_grain,10112.712000000001,10.112712000000002,160.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2013,corn_grain,9930.331,9.930331,157.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2012,corn_grain,8420.971,8.420971,133.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2011,corn_grain,9628.458999999999,9.628459,153.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2010,corn_grain,10024.666000000001,10.024666000000002,159.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2009,corn_grain,10439.74,10.43974,166,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2008,corn_grain,9056.16,9.05616,144,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2007,corn_grain,9376.899,9.376899,149.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2006,corn_grain,9905.175,9.905175,157.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2005,corn_grain,9257.408,9.257408,147.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2004,corn_grain,9905.175,9.905175,157.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2003,corn_grain,8810.889,8.810889,140.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2002,corn_grain,7867.539,7.867539,125.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2001,corn_grain,8760.577000000001,8.760577000000001,139.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18141,2000,corn_grain,8093.942999999999,8.093943,128.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2017,corn_grain,10961.727,10.961727000000002,174.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2016,corn_grain,11150.397,11.150397000000002,177.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2015,corn_grain,8509.017000000002,8.509017000000002,135.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2014,corn_grain,11383.09,11.383090000000001,181,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2013,corn_grain,11244.732,11.244732,178.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2012,corn_grain,6628.606000000001,6.6286060000000004,105.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2010,corn_grain,10175.602,10.175602000000001,161.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2009,corn_grain,10879.97,10.87997,173,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2008,corn_grain,9370.61,9.370610000000001,149,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2007,corn_grain,9597.014,9.597014,152.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2006,corn_grain,10056.111,10.056111000000001,159.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2005,corn_grain,10408.295,10.408295,165.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2004,corn_grain,10590.676000000001,10.590676000000002,168.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2003,corn_grain,9358.032000000001,9.358032000000001,148.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2002,corn_grain,6345.601000000001,6.345601,100.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2001,corn_grain,10125.29,10.125290000000001,161,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18169,2000,corn_grain,8571.907000000001,8.571907000000001,136.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18998,2011,corn_grain,8823.467,8.823467,140.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2017,corn_grain,10678.722000000002,10.678722000000002,169.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2016,corn_grain,10030.955,10.030955,159.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2015,corn_grain,6509.115,6.5091149999999995,103.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2014,corn_grain,11527.737000000001,11.527737000000002,183.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2013,corn_grain,11112.662999999999,11.112663,176.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2012,corn_grain,7031.102,7.031102,111.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2011,corn_grain,9238.541000000001,9.238541000000001,146.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2010,corn_grain,9031.003999999999,9.031004,143.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2009,corn_grain,10502.63,10.50263,167,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2008,corn_grain,9433.5,9.4335,150,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2007,corn_grain,8936.669,8.936669,142.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2006,corn_grain,9251.119,9.251119000000001,147.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2005,corn_grain,8747.999,8.747999,139.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2004,corn_grain,10395.717,10.395717000000001,165.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2003,corn_grain,8358.081,8.358081,132.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2002,corn_grain,5892.793000000001,5.892793000000001,93.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2001,corn_grain,9735.372000000001,9.735372000000002,154.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18001,2000,corn_grain,8911.512999999999,8.911513,141.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2017,corn_grain,10540.364,10.540364,167.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2016,corn_grain,9930.331,9.930331,157.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2015,corn_grain,7590.823,7.590823,120.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2014,corn_grain,11684.962000000001,11.684962000000002,185.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2013,corn_grain,11364.223,11.364223,180.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2012,corn_grain,6855.01,6.85501,109,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2011,corn_grain,8276.324,8.276324,131.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2010,corn_grain,9477.523,9.477523,150.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2009,corn_grain,11131.53,11.131530000000001,177,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2008,corn_grain,9496.39,9.49639,151,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2007,corn_grain,9886.307999999999,9.886308,157.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2006,corn_grain,10395.717,10.395717000000001,165.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2005,corn_grain,9886.307999999999,9.886308,157.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2004,corn_grain,9842.285,9.842285,156.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2003,corn_grain,9546.702000000001,9.546702000000002,151.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2002,corn_grain,7301.5289999999995,7.3015289999999995,116.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2001,corn_grain,9446.078,9.446078,150.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18003,2000,corn_grain,8509.017000000002,8.509017000000002,135.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2017,corn_grain,10691.3,10.6913,170,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2016,corn_grain,9207.096,9.207096,146.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2014,corn_grain,10357.983,10.357983,164.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2013,corn_grain,10546.653,10.546653000000001,167.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2012,corn_grain,5722.99,5.72299,91,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2011,corn_grain,7817.227,7.817227,124.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2010,corn_grain,7685.158,7.685158,122.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2009,corn_grain,9433.5,9.4335,150,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2008,corn_grain,7609.6900000000005,7.6096900000000005,121,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2007,corn_grain,9213.385,9.213385,146.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2006,corn_grain,9238.541000000001,9.238541000000001,146.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2005,corn_grain,9521.546,9.521546,151.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2004,corn_grain,9119.05,9.11905,145,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2003,corn_grain,9364.321,9.364321,148.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2002,corn_grain,7483.91,7.48391,119,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2001,corn_grain,7804.648999999999,7.8046489999999995,124.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18033,2000,corn_grain,7829.805,7.829805,124.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2017,corn_grain,10515.207999999999,10.515208,167.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2015,corn_grain,7741.759,7.741759,123.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2014,corn_grain,11659.806,11.659806000000001,185.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2013,corn_grain,12056.012999999999,12.056013,191.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2012,corn_grain,6810.987,6.810987,108.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2011,corn_grain,8634.797,8.634797,137.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2010,corn_grain,10496.341,10.496341000000001,166.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2009,corn_grain,11068.64,11.06864,176,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2008,corn_grain,9685.06,9.68506,154,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2007,corn_grain,9383.188,9.383188,149.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2006,corn_grain,9848.574,9.848574000000001,156.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2005,corn_grain,9905.175,9.905175,157.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2004,corn_grain,10345.405,10.345405000000001,164.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2003,corn_grain,9075.027,9.075027,144.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2002,corn_grain,5710.412,5.710412000000001,90.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2001,corn_grain,10125.29,10.125290000000001,161,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18069,2000,corn_grain,8861.201000000001,8.861201000000001,140.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2017,corn_grain,8936.669,8.936669,142.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2016,corn_grain,8433.548999999999,8.433549,134.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2015,corn_grain,9433.5,9.4335,150,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2014,corn_grain,9508.967999999999,9.508968,151.2,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2013,corn_grain,9710.216,9.710216,154.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2012,corn_grain,6081.463000000001,6.081463000000001,96.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2011,corn_grain,8005.897,8.005897000000001,127.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2010,corn_grain,7924.14,7.92414,126,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2009,corn_grain,8553.04,8.553040000000001,136,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2008,corn_grain,7295.24,7.29524,116,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2007,corn_grain,7861.25,7.86125,125,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2006,corn_grain,9062.449,9.062449,144.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2005,corn_grain,7087.703,7.087703,112.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2004,corn_grain,8527.884,8.527884,135.6,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2003,corn_grain,8703.976,8.703976,138.4,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2002,corn_grain,5961.972,5.961972,94.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2001,corn_grain,5678.967,5.678967,90.3,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18087,2000,corn_grain,7546.8,7.5468,120,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18113,2017,corn_grain,11037.195,11.037195,175.5,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18113,2016,corn_grain,9880.019,9.880019,157.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18113,2015,corn_grain,10257.359,10.257359000000001,163.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18113,2014,corn_grain,10615.832,10.615832000000001,168.8,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18113,2013,corn_grain,10320.249,10.320249,164.1,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18113,2012,corn_grain,6647.473,6.647473,105.7,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
IN,18113,2011,corn_grain,8295.191,8.295191,131.9,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",Indiana
